StudentID,Age,City_Tier,State,10th_Percentage,12th_Percentage,Entrance_Exam_Score,Course_Name,Department,Fee_Payment_Status,Scholarship_Recipient,Extracurricular_Activity_Count,Avg_Attendance,Final_CGPA,Is_Dropout,Joining_Year
11194,18,Tier 1,Delhi,94.17,95.5,45.12,B.Tech in Electronics,Engineering,On-Time,Yes,2,54.76,7.016637976644108,0,2022
11195,21,Tier 2,Andhra Pradesh,94.02,85.62,57.9,B.Tech in Mechanical,Engineering,On-Time,No,3,57.32,7.451332224554704,1,2021
11196,21,Tier 1,Rajasthan,55.4,56.2,58.3,B.Sc in Physics,Science,On-Time,No,2,64.47,7.592581884359208,0,2022
11197,21,Tier 2,Uttar Pradesh,60.0,65.0,72.03,B.Com,Commerce,On-Time,No,4,61.57,7.429543293291783,0,2022
11198,20,Tier 2,Gujarat,90.77,94.19,43.02,B.Com,Commerce,On-Time,Yes,1,56.14,5.824857432689418,0,2024
11199,22,Tier 3,Maharashtra,76.82,67.47,62.43,B.Tech in Electronics,Engineering,On-Time,No,3,63.85,6.764221961528253,0,2023
11200,21,Tier 3,Gujarat,71.11,75.5,78.6,B.Com,Commerce,Defaulted,Yes,1,55.61,8.323540769769155,1,2022
11201,22,Tier 1,Rajasthan,63.06,56.17,64.01,B.Sc in Physics,Science,Delayed,Yes,3,62.82,6.517130120582272,0,2021
11202,22,Tier 3,Uttar Pradesh,64.74,55.98,63.53,B.Tech in Electronics,Engineering,Defaulted,No,4,54.84,7.123459217892674,1,2024
11203,20,Tier 3,Uttar Pradesh,75.59,66.38,54.48,B.Tech in Computer Science,Engineering,Defaulted,Yes,2,56.2,7.526423327890949,1,2022
11204,18,Tier 3,Gujarat,91.96,82.69,72.49,B.Sc in Physics,Science,Delayed,No,4,53.89,8.040412110335529,1,2021
11205,21,Tier 3,Tamil Nadu,88.35,83.42,71.86,BBA,Management,On-Time,No,2,54.12,8.224974844894438,0,2022
11206,20,Tier 2,Delhi,55.36,57.44,50.78,B.Com,Commerce,On-Time,No,2,47.66,6.287845401571081,0,2022
11207,20,Tier 2,West Bengal,57.87,58.74,69.4,B.Tech in Mechanical,Engineering,On-Time,Yes,0,52.28,7.694617463460739,0,2024
11208,19,Tier 1,Rajasthan,75.7,67.07,60.16,B.Sc in Physics,Science,Delayed,No,2,57.41,7.531955660962723,1,2023
11209,22,Tier 1,Karnataka,60.79,58.51,55.81,B.Sc in Physics,Science,On-Time,Yes,4,50.32,7.64011732945283,1,2023
11210,18,Tier 3,Delhi,61.65,55.79,60.82,B.Tech in Mechanical,Engineering,Defaulted,No,2,58.94,7.518194825956292,0,2024
11211,18,Tier 2,Delhi,91.22,84.19,78.11,B.Tech in Computer Science,Engineering,Delayed,No,1,51.49,8.732126330657392,1,2022
11212,19,Tier 3,West Bengal,58.43,50.0,54.03,B.Tech in Computer Science,Engineering,On-Time,No,1,57.95,8.043404797064142,0,2021
11213,20,Tier 3,Uttar Pradesh,93.56,90.78,49.72,BBA,Management,On-Time,Yes,5,59.97,7.094100687310053,1,2022
11214,19,Tier 2,Uttar Pradesh,79.99,78.71,42.98,B.Tech in Computer Science,Engineering,On-Time,No,4,55.46,5.804531877657834,0,2023
11215,19,Tier 1,Maharashtra,72.74,68.75,43.13,B.Tech in Computer Science,Engineering,Defaulted,No,3,62.19,7.030080734693408,1,2022
11216,21,Tier 1,Telangana,92.79,88.28,70.78,B.Tech in Mechanical,Engineering,Delayed,No,5,56.2,8.344874252338288,1,2021
11217,21,Tier 1,Gujarat,97.27,98.53,75.11,B.Tech in Mechanical,Engineering,On-Time,No,3,50.72,8.174634349542135,1,2024
11218,18,Tier 2,Uttar Pradesh,61.26,58.71,54.72,B.Sc in Physics,Science,Defaulted,No,4,61.83,7.462669222815822,1,2022
11219,22,Tier 2,Tamil Nadu,96.11,90.85,63.61,B.Tech in Computer Science,Engineering,Delayed,Yes,1,59.99,7.909608980345679,0,2023
11220,19,Tier 2,Maharashtra,65.0,64.89,77.12,B.Sc in Physics,Science,On-Time,Yes,2,54.45,7.862902279949249,0,2024
11221,18,Tier 1,West Bengal,72.19,75.31,88.47,B.Tech in Electronics,Engineering,Delayed,No,2,58.75,8.319328852899254,0,2023
11222,21,Tier 1,Uttar Pradesh,58.38,54.07,61.91,B.Tech in Electronics,Engineering,On-Time,Yes,5,55.56,7.75266620288329,1,2024
11223,22,Tier 1,Uttar Pradesh,81.51,73.39,46.49,B.Sc in Physics,Science,Delayed,Yes,5,59.54,7.288723336661642,1,2023
11224,19,Tier 3,Delhi,83.79,80.74,61.52,B.Sc in Physics,Science,On-Time,No,3,49.18,7.631608626880522,0,2022
11225,18,Tier 1,Uttar Pradesh,84.49,79.1,64.93,B.Com,Commerce,On-Time,Yes,0,49.4,7.071235810314903,0,2023
11226,20,Tier 3,Rajasthan,59.93,50.86,72.74,B.Tech in Computer Science,Engineering,Defaulted,Yes,3,54.54,8.581590840051685,1,2022
11227,19,Tier 1,Andhra Pradesh,55.52,50.0,82.16,B.Tech in Mechanical,Engineering,Delayed,Yes,4,66.27,8.489529860992304,0,2021
11228,19,Tier 2,Maharashtra,80.96,71.68,70.71,B.Com,Commerce,On-Time,No,3,57.31,8.681132206302117,1,2023
11229,18,Tier 2,Andhra Pradesh,87.8,79.4,44.96,B.Tech in Electronics,Engineering,On-Time,Yes,1,54.69,6.166247077778236,0,2023
11230,20,Tier 2,Andhra Pradesh,73.43,67.05,52.62,BBA,Management,On-Time,Yes,1,52.16,6.951513082704205,0,2024
11231,20,Tier 1,Maharashtra,96.02,86.69,57.11,B.Tech in Electronics,Engineering,On-Time,No,1,47.81,7.360288366512674,0,2022
11232,20,Tier 1,Rajasthan,71.84,76.64,87.1,B.Tech in Electronics,Engineering,On-Time,No,2,56.74,8.533079227370388,1,2023
11233,21,Tier 1,Rajasthan,77.02,74.57,51.48,B.Tech in Computer Science,Engineering,On-Time,No,3,50.23,7.57,1,2021
11234,19,Tier 1,West Bengal,83.35,80.57,83.46,B.Tech in Electronics,Engineering,On-Time,No,2,54.69,9.207900950814851,1,2022
11235,22,Tier 3,Maharashtra,78.95,71.96,64.56,B.Tech in Electronics,Engineering,On-Time,No,1,51.46,7.658414785764279,0,2021
11236,18,Tier 2,Tamil Nadu,65.09,68.94,61.65,B.Tech in Mechanical,Engineering,On-Time,Yes,3,63.87,7.99841787487048,0,2021
11237,18,Tier 2,Maharashtra,74.53,67.79,45.46,B.Com,Commerce,On-Time,Yes,2,61.86,7.345548415763945,0,2024
11238,18,Tier 1,Maharashtra,66.26,67.05,51.68,B.Tech in Computer Science,Engineering,On-Time,Yes,2,60.0,6.706441314580418,0,2021
11239,20,Tier 1,Gujarat,76.6,75.39,73.78,B.Tech in Electronics,Engineering,On-Time,No,1,60.85,7.866277617024165,0,2024
11240,19,Tier 2,Gujarat,83.44,81.35,55.86,B.Tech in Computer Science,Engineering,On-Time,Yes,3,57.12,7.170210708264334,1,2023
11241,20,Tier 1,Delhi,90.08,89.01,57.73,B.Tech in Computer Science,Engineering,On-Time,Yes,4,52.27,6.891189150801652,0,2021
11242,22,Tier 3,Rajasthan,69.29,68.18,45.58,B.Tech in Electronics,Engineering,On-Time,No,4,54.43,5.742271118648143,0,2023
11243,18,Tier 1,Gujarat,93.62,94.92,87.68,B.Tech in Computer Science,Engineering,On-Time,Yes,3,67.32,9.036066325977066,0,2023
11244,22,Tier 1,Delhi,95.06,98.95,46.29,B.Sc in Physics,Science,On-Time,Yes,5,58.17,7.0051799686450575,0,2022
11245,22,Tier 3,Uttar Pradesh,79.28,78.17,81.38,B.Tech in Electronics,Engineering,Delayed,Yes,3,58.0,6.942799606880687,0,2024
11246,21,Tier 1,West Bengal,85.93,80.17,96.48,B.Com,Commerce,On-Time,No,4,54.55,9.486125193883613,0,2022
11247,21,Tier 3,West Bengal,65.47,61.14,91.08,B.Sc in Physics,Science,On-Time,Yes,2,59.84,9.119927832545129,1,2022
11248,22,Tier 2,Delhi,92.53,85.16,67.29,B.Tech in Mechanical,Engineering,On-Time,No,0,52.67,8.36,1,2024
11249,20,Tier 2,West Bengal,75.9,68.2,53.62,B.Sc in Physics,Science,On-Time,Yes,4,49.64,7.382918520917644,0,2024
11250,19,Tier 1,Rajasthan,55.3,50.3,86.24,B.Tech in Computer Science,Engineering,On-Time,Yes,1,52.51,7.924306899151028,0,2021
11251,18,Tier 3,Maharashtra,86.81,84.13,78.65,B.Tech in Mechanical,Engineering,On-Time,Yes,2,65.48,8.774765269605002,0,2022
11252,20,Tier 1,Andhra Pradesh,76.23,67.9,97.76,B.Sc in Physics,Science,On-Time,Yes,4,63.75,9.886051085878693,0,2022
11253,21,Tier 1,Uttar Pradesh,75.67,79.72,77.15,B.Sc in Physics,Science,On-Time,Yes,1,49.48,8.380339032328713,1,2024
11254,19,Tier 3,Telangana,57.91,54.34,53.46,B.Tech in Mechanical,Engineering,On-Time,No,1,67.1,7.267938394933013,1,2023
11255,20,Tier 3,Karnataka,72.82,73.96,57.78,B.Com,Commerce,On-Time,No,0,57.34,8.052093612445931,0,2024
11256,22,Tier 1,Andhra Pradesh,68.78,66.28,45.03,B.Tech in Electronics,Engineering,On-Time,Yes,0,52.5,7.040618652862749,1,2022
11257,21,Tier 2,Tamil Nadu,62.24,61.05,92.29,BBA,Management,Delayed,Yes,4,50.74,8.852541749086669,1,2022
11258,21,Tier 2,Telangana,87.84,91.83,96.74,B.Tech in Mechanical,Engineering,On-Time,No,0,55.91,9.00208164255062,0,2022
11259,18,Tier 2,Karnataka,95.77,96.4,90.16,B.Tech in Mechanical,Engineering,On-Time,Yes,0,62.58,9.51,1,2024
11260,21,Tier 3,Andhra Pradesh,63.72,66.14,66.04,B.Sc in Physics,Science,On-Time,No,5,54.69,6.490997341466509,0,2022
11261,19,Tier 3,Gujarat,85.02,78.59,52.35,BBA,Management,On-Time,Yes,1,52.19,6.630624760351953,0,2023
11262,21,Tier 1,Karnataka,84.67,89.48,64.68,BBA,Management,Delayed,Yes,3,52.05,7.505263547457526,0,2023
11263,22,Tier 3,Karnataka,56.3,52.21,91.4,B.Sc in Physics,Science,On-Time,Yes,3,59.17,9.57,1,2021
11264,21,Tier 2,Rajasthan,79.95,84.89,80.46,B.Tech in Electronics,Engineering,On-Time,No,0,58.92,7.851437581007064,0,2021
11265,20,Tier 3,Maharashtra,81.22,74.13,76.3,B.Sc in Physics,Science,On-Time,Yes,3,63.03,8.402927652344893,1,2022
11266,20,Tier 2,Tamil Nadu,94.61,88.51,96.32,B.Sc in Physics,Science,On-Time,Yes,3,55.79,9.393378704656593,1,2021
11267,22,Tier 3,Andhra Pradesh,62.62,67.01,44.86,BBA,Management,On-Time,No,1,62.59,7.151292744525349,1,2022
11268,22,Tier 2,Tamil Nadu,96.16,96.23,80.84,B.Tech in Electronics,Engineering,On-Time,Yes,0,65.81,7.72350922494584,0,2022
11269,20,Tier 2,West Bengal,72.7,75.56,91.57,B.Tech in Electronics,Engineering,On-Time,Yes,1,59.73,9.831233000555867,0,2022
11270,18,Tier 1,Tamil Nadu,71.29,68.46,85.83,B.Tech in Computer Science,Engineering,On-Time,Yes,5,53.27,8.380218207317908,0,2023
11271,18,Tier 3,Tamil Nadu,91.0,86.94,77.7,B.Com,Commerce,Delayed,No,1,61.44,7.903716705586713,0,2021
11272,22,Tier 3,West Bengal,82.64,73.49,90.79,B.Com,Commerce,On-Time,No,4,58.81,9.835904331314772,0,2024
11273,22,Tier 3,Telangana,83.1,83.64,56.32,BBA,Management,On-Time,Yes,2,51.5,7.326121960880302,0,2022
11274,21,Tier 3,West Bengal,59.69,58.83,95.26,B.Sc in Physics,Science,Defaulted,No,4,65.99,9.359392592551751,1,2023
11275,21,Tier 1,Andhra Pradesh,94.64,92.19,64.58,B.Com,Commerce,On-Time,No,0,53.1,8.480493849394371,0,2024
11276,19,Tier 3,West Bengal,56.1,51.7,69.02,B.Com,Commerce,Delayed,Yes,1,49.77,8.45,1,2022
11277,19,Tier 2,Rajasthan,63.41,61.53,58.5,B.Sc in Physics,Science,Delayed,Yes,5,51.8,7.8015466455543745,1,2024
11278,20,Tier 2,West Bengal,84.88,75.08,42.47,B.Tech in Mechanical,Engineering,On-Time,Yes,5,52.52,6.290320316276659,0,2024
11279,22,Tier 3,Delhi,61.34,56.18,84.59,B.Tech in Computer Science,Engineering,On-Time,No,1,63.38,9.23,1,2023
11280,20,Tier 2,West Bengal,68.93,59.84,74.26,B.Tech in Computer Science,Engineering,Defaulted,Yes,2,55.0,8.136717680624995,1,2021
11281,18,Tier 3,Maharashtra,62.65,56.52,54.41,B.Com,Commerce,On-Time,Yes,3,62.12,6.638204761359585,0,2021
11282,22,Tier 2,Maharashtra,82.66,73.92,41.4,B.Sc in Physics,Science,Delayed,Yes,5,45.85,6.276957425297228,0,2023
11283,19,Tier 3,Tamil Nadu,86.59,78.76,44.28,B.Com,Commerce,Delayed,Yes,5,49.6,7.355575885886875,0,2021
11284,21,Tier 3,Gujarat,67.03,65.22,43.19,B.Tech in Electronics,Engineering,Delayed,Yes,1,58.18,6.378279296827008,1,2023
11285,22,Tier 1,Andhra Pradesh,93.77,94.89,81.52,B.Tech in Electronics,Engineering,On-Time,No,1,57.91,8.371044893361828,0,2022
11286,20,Tier 1,Gujarat,74.48,72.49,54.79,BBA,Management,On-Time,No,1,53.04,6.98441442940694,0,2022
11287,22,Tier 1,Uttar Pradesh,72.15,76.23,75.33,B.Com,Commerce,On-Time,No,5,57.2,8.4054491005816,1,2023
11288,22,Tier 1,Andhra Pradesh,89.18,93.07,89.52,B.Sc in Physics,Science,On-Time,No,1,56.43,8.74216665678637,0,2022
11289,20,Tier 1,Uttar Pradesh,91.05,84.17,45.0,B.Com,Commerce,On-Time,Yes,3,54.34,6.573012680224586,1,2024
11290,18,Tier 2,Maharashtra,90.56,94.69,53.34,BBA,Management,Defaulted,Yes,5,64.23,7.099424995037092,1,2023
11291,18,Tier 2,Delhi,78.88,78.45,82.86,B.Tech in Computer Science,Engineering,Delayed,No,4,56.21,8.665911809535155,1,2022
11292,21,Tier 3,Uttar Pradesh,74.81,69.42,79.15,B.Tech in Electronics,Engineering,On-Time,Yes,0,58.06,8.984211403178795,1,2021
11293,18,Tier 2,Rajasthan,59.86,53.18,52.46,B.Tech in Electronics,Engineering,On-Time,No,3,57.1,7.821916652580757,0,2023
11294,22,Tier 3,Delhi,84.07,83.42,94.12,B.Com,Commerce,On-Time,Yes,1,54.57,9.212958466558735,0,2022
11295,20,Tier 2,Andhra Pradesh,62.35,56.33,79.76,BBA,Management,On-Time,Yes,5,54.15,7.73304293265897,0,2024
11296,22,Tier 3,West Bengal,92.05,82.62,54.77,B.Sc in Physics,Science,On-Time,Yes,5,53.41,6.909030646539394,0,2023
11297,20,Tier 1,Andhra Pradesh,92.74,97.14,49.22,B.Sc in Physics,Science,On-Time,Yes,5,54.31,7.571544784892279,1,2024
11298,19,Tier 2,Delhi,75.23,69.98,75.92,B.Com,Commerce,On-Time,No,1,48.42,7.954653464631863,1,2023
11299,20,Tier 1,Andhra Pradesh,89.77,89.61,48.5,B.Tech in Mechanical,Engineering,Delayed,No,0,56.91,7.5249907375866,1,2022
11300,20,Tier 1,Maharashtra,94.48,85.59,48.04,B.Com,Commerce,On-Time,Yes,4,55.0,7.033613157609614,0,2021
11301,22,Tier 1,Maharashtra,61.59,62.41,97.67,B.Tech in Electronics,Engineering,On-Time,Yes,3,63.55,9.88,1,2022
11302,21,Tier 3,West Bengal,65.85,70.4,58.65,B.Tech in Mechanical,Engineering,On-Time,No,5,57.38,6.647414745572476,0,2024
11303,19,Tier 2,Uttar Pradesh,74.63,66.51,64.68,B.Tech in Computer Science,Engineering,On-Time,No,2,62.98,7.18479310591215,1,2022
11304,22,Tier 3,West Bengal,72.26,73.79,65.55,B.Sc in Physics,Science,On-Time,No,4,66.99,7.16613597071686,0,2022
11305,20,Tier 3,Rajasthan,94.66,90.57,84.91,B.Tech in Mechanical,Engineering,On-Time,No,0,64.72,8.85296223004108,0,2024
11306,19,Tier 3,Tamil Nadu,61.85,66.6,91.18,BBA,Management,Delayed,Yes,5,57.43,9.155859470539443,0,2024
11307,19,Tier 1,Karnataka,76.75,68.06,66.48,B.Tech in Mechanical,Engineering,Delayed,No,1,54.71,7.510970546866659,0,2022
11308,20,Tier 1,Rajasthan,63.29,58.53,90.67,BBA,Management,On-Time,No,3,52.01,8.496437364473154,0,2022
11309,18,Tier 3,Uttar Pradesh,62.02,63.2,85.03,B.Tech in Mechanical,Engineering,On-Time,Yes,2,60.95,8.887566631657794,0,2023
11310,22,Tier 3,Rajasthan,88.73,89.45,91.3,BBA,Management,On-Time,Yes,4,61.87,8.77584087820953,0,2024
11311,18,Tier 2,Karnataka,78.41,78.46,71.54,B.Sc in Physics,Science,On-Time,No,1,62.33,8.58,1,2022
11312,18,Tier 3,Karnataka,57.03,50.0,54.45,B.Com,Commerce,Defaulted,Yes,4,48.98,6.72826131769899,0,2023
11313,18,Tier 2,Delhi,90.2,92.1,56.53,B.Tech in Mechanical,Engineering,Defaulted,No,2,51.55,7.468070498902962,1,2023
11314,20,Tier 2,Telangana,81.3,80.74,61.7,B.Tech in Electronics,Engineering,On-Time,Yes,5,56.18,7.590079446655452,0,2021
11315,20,Tier 3,Karnataka,91.69,83.24,48.46,B.Tech in Computer Science,Engineering,Defaulted,No,2,57.83,7.497620461968157,1,2022
11316,20,Tier 1,Karnataka,89.56,93.95,87.6,B.Tech in Mechanical,Engineering,Delayed,Yes,1,60.76,7.923514240958872,0,2021
11317,20,Tier 1,Uttar Pradesh,86.68,89.09,51.82,BBA,Management,On-Time,Yes,5,57.51,6.508552293144812,0,2021
11318,18,Tier 2,Uttar Pradesh,81.13,82.34,48.04,B.Sc in Physics,Science,On-Time,No,3,52.93,6.188490612411221,0,2021
11319,18,Tier 1,Tamil Nadu,80.84,75.56,65.51,B.Tech in Mechanical,Engineering,On-Time,Yes,0,53.68,8.28,1,2023
11320,20,Tier 2,Telangana,79.1,81.66,71.01,B.Com,Commerce,On-Time,Yes,1,53.0,7.980689989448968,1,2024
11321,21,Tier 3,Andhra Pradesh,90.12,92.02,66.09,B.Tech in Mechanical,Engineering,On-Time,Yes,4,57.74,7.844982054581626,0,2024
11322,18,Tier 2,Andhra Pradesh,67.49,67.67,91.14,B.Tech in Computer Science,Engineering,On-Time,Yes,5,58.14,8.92927228223706,1,2024
11323,21,Tier 3,West Bengal,61.6,55.99,78.53,B.Tech in Mechanical,Engineering,Delayed,No,5,58.01,8.464364889549524,0,2023
11324,21,Tier 1,Maharashtra,87.67,84.07,62.37,B.Tech in Mechanical,Engineering,Delayed,Yes,5,56.93,7.105475942733339,1,2022
11325,18,Tier 2,Maharashtra,59.65,54.43,70.85,B.Tech in Computer Science,Engineering,Delayed,No,2,62.89,7.602482536630731,0,2024
11326,22,Tier 3,Andhra Pradesh,63.29,55.16,50.09,BBA,Management,On-Time,Yes,1,53.37,7.3324272449587475,1,2022
11327,18,Tier 2,Telangana,88.61,79.15,94.24,B.Com,Commerce,On-Time,Yes,3,63.0,9.601726174992,1,2022
11328,21,Tier 3,West Bengal,68.38,67.06,87.17,B.Com,Commerce,On-Time,No,2,54.95,8.314486581673528,0,2023
11329,22,Tier 1,Uttar Pradesh,77.05,80.39,85.8,B.Tech in Electronics,Engineering,On-Time,No,0,55.64,7.592506805420693,0,2023
11330,18,Tier 3,Andhra Pradesh,62.15,55.92,41.31,B.Tech in Electronics,Engineering,Defaulted,No,3,53.73,7.07,1,2022
11331,20,Tier 1,Maharashtra,67.47,60.48,56.09,B.Sc in Physics,Science,On-Time,Yes,1,56.13,7.298664964395595,0,2021
11332,22,Tier 3,Rajasthan,75.28,76.27,47.42,B.Tech in Computer Science,Engineering,On-Time,Yes,2,62.78,7.159654650847077,0,2024
11333,18,Tier 3,Telangana,58.66,53.42,93.51,B.Tech in Computer Science,Engineering,Defaulted,No,0,57.44,9.68,1,2024
11334,21,Tier 2,Karnataka,94.9,94.94,78.99,B.Tech in Electronics,Engineering,Delayed,No,3,63.94,7.548335099956275,0,2024
11335,19,Tier 2,Gujarat,62.25,67.13,40.71,BBA,Management,On-Time,Yes,3,65.97,6.818398054708691,0,2024
11336,19,Tier 1,Andhra Pradesh,90.4,89.06,93.66,B.Com,Commerce,On-Time,Yes,5,57.52,8.701856682942338,0,2024
11337,19,Tier 2,Maharashtra,92.58,85.91,95.45,B.Tech in Electronics,Engineering,On-Time,Yes,3,65.85,8.964230201617934,0,2021
11338,19,Tier 2,Andhra Pradesh,85.66,77.77,78.85,B.Com,Commerce,Delayed,Yes,4,58.05,7.784637568805091,0,2023
11339,21,Tier 3,Maharashtra,93.27,86.41,56.38,B.Sc in Physics,Science,On-Time,No,2,63.16,7.242544356447434,1,2022
11340,19,Tier 2,Uttar Pradesh,64.15,58.17,85.41,B.Com,Commerce,On-Time,Yes,5,64.57,9.37058506843503,1,2024
11341,20,Tier 1,Tamil Nadu,69.38,72.96,45.11,B.Sc in Physics,Science,On-Time,Yes,4,55.06,7.148449023513635,1,2021
11342,22,Tier 2,West Bengal,57.72,58.11,84.72,B.Sc in Physics,Science,On-Time,Yes,4,61.26,8.323732189414713,0,2024
11343,22,Tier 3,Rajasthan,85.32,83.8,87.65,B.Com,Commerce,Delayed,No,3,61.39,8.41150775082755,0,2021
11344,19,Tier 2,Telangana,69.95,62.16,87.11,B.Sc in Physics,Science,On-Time,No,0,61.03,8.189198532377846,0,2022
11345,18,Tier 2,Tamil Nadu,69.36,72.37,48.8,B.Tech in Mechanical,Engineering,On-Time,Yes,3,55.56,6.542909421282968,0,2021
11346,20,Tier 3,Maharashtra,71.39,71.36,65.53,B.Tech in Electronics,Engineering,Delayed,Yes,3,54.85,7.0351861734548,0,2022
11347,21,Tier 1,Telangana,63.35,60.96,53.6,B.Tech in Electronics,Engineering,Delayed,Yes,0,51.71,7.68,1,2023
11348,19,Tier 3,Tamil Nadu,75.28,68.78,81.24,B.Tech in Computer Science,Engineering,On-Time,Yes,4,48.62,8.576615827002023,0,2024
11349,20,Tier 2,West Bengal,82.29,72.77,47.55,B.Sc in Physics,Science,On-Time,No,4,57.99,6.547008130863746,0,2021
11350,18,Tier 2,Rajasthan,70.89,65.3,58.12,B.Sc in Physics,Science,On-Time,No,4,58.3,6.742696955530805,1,2022
11351,20,Tier 1,Telangana,66.31,56.89,71.04,B.Com,Commerce,On-Time,No,4,52.27,8.08548751840968,0,2023
11352,21,Tier 2,West Bengal,88.51,83.3,82.92,B.Tech in Mechanical,Engineering,On-Time,No,1,58.75,8.030677123686614,0,2021
11353,19,Tier 3,Andhra Pradesh,70.41,66.18,92.54,B.Tech in Computer Science,Engineering,On-Time,No,4,52.71,9.102385217518428,0,2022
11354,20,Tier 2,Telangana,55.31,51.97,60.52,B.Sc in Physics,Science,Defaulted,Yes,3,52.91,7.569599555754528,1,2022
11355,19,Tier 2,Karnataka,86.64,81.79,67.21,B.Sc in Physics,Science,On-Time,No,4,64.47,7.335832025452584,0,2021
11356,22,Tier 2,Rajasthan,85.96,80.05,84.12,B.Tech in Mechanical,Engineering,On-Time,No,3,65.31,8.851393960720296,0,2022
11357,18,Tier 3,Telangana,56.0,58.03,45.71,BBA,Management,On-Time,No,1,52.2,6.719051081075868,0,2021
11358,19,Tier 2,Andhra Pradesh,88.03,79.8,83.91,B.Sc in Physics,Science,On-Time,Yes,3,59.14,8.69996879320733,0,2024
11359,20,Tier 2,Tamil Nadu,70.25,66.16,63.79,B.Tech in Electronics,Engineering,On-Time,Yes,2,53.41,7.603610144039388,0,2022
11360,19,Tier 2,West Bengal,77.72,73.8,50.43,B.Tech in Computer Science,Engineering,Defaulted,Yes,1,47.89,6.430332977030053,1,2021
11361,21,Tier 2,Uttar Pradesh,66.88,65.43,93.93,B.Tech in Computer Science,Engineering,On-Time,Yes,5,60.79,8.82676633749151,0,2022
11362,22,Tier 1,Maharashtra,88.88,89.34,58.52,B.Com,Commerce,On-Time,No,1,48.98,7.495839234659936,1,2021
11363,18,Tier 1,Delhi,57.95,50.12,87.83,BBA,Management,Delayed,Yes,2,59.7,9.258595243786154,0,2024
11364,20,Tier 3,Delhi,59.08,51.89,87.82,B.Tech in Mechanical,Engineering,On-Time,No,0,58.19,8.035978558709813,0,2022
11365,21,Tier 3,Delhi,73.17,75.86,74.87,B.Tech in Mechanical,Engineering,On-Time,Yes,3,57.05,7.634876932657701,0,2021
11366,21,Tier 3,West Bengal,78.89,78.11,82.26,B.Tech in Electronics,Engineering,On-Time,No,0,61.93,9.052565103986971,1,2022
11367,20,Tier 3,Gujarat,59.01,62.36,72.71,B.Tech in Computer Science,Engineering,On-Time,No,4,61.64,7.850019836320392,0,2021
11368,19,Tier 2,Maharashtra,88.89,90.57,86.65,B.Sc in Physics,Science,On-Time,No,2,56.6,8.362115452814086,0,2023
11369,18,Tier 1,West Bengal,58.83,61.72,42.89,B.Tech in Mechanical,Engineering,Delayed,No,0,57.4,6.6943363992502265,1,2021
11370,18,Tier 1,Andhra Pradesh,66.75,63.29,55.55,B.Com,Commerce,On-Time,Yes,5,61.03,7.450056016938149,0,2023
11371,22,Tier 2,Andhra Pradesh,79.57,83.96,55.22,B.Com,Commerce,On-Time,No,3,52.69,7.418961409516385,0,2021
11372,21,Tier 3,Rajasthan,58.68,54.67,60.38,B.Tech in Computer Science,Engineering,Defaulted,No,1,55.33,8.156937034748557,1,2021
11373,21,Tier 1,Rajasthan,60.2,59.35,48.09,B.Sc in Physics,Science,On-Time,No,3,61.45,6.664946353221004,0,2023
11374,19,Tier 3,Gujarat,76.12,70.86,42.64,B.Tech in Computer Science,Engineering,On-Time,No,5,55.13,6.383869219373668,0,2023
11375,22,Tier 2,Telangana,80.81,72.63,66.7,B.Tech in Computer Science,Engineering,On-Time,Yes,2,57.09,7.538544454579254,0,2023
11376,19,Tier 1,Tamil Nadu,60.46,54.69,47.29,B.Com,Commerce,Defaulted,No,4,53.91,6.962818785197658,1,2022
11377,20,Tier 3,Tamil Nadu,91.24,89.26,89.23,B.Com,Commerce,Delayed,Yes,4,61.65,8.270503287909412,0,2021
11378,18,Tier 1,Maharashtra,89.57,86.07,48.89,B.Tech in Electronics,Engineering,Delayed,No,1,60.12,7.089402735243085,1,2021
11379,22,Tier 3,Andhra Pradesh,61.18,54.95,98.54,B.Sc in Physics,Science,On-Time,No,2,54.24,9.647571476152534,1,2022
11380,22,Tier 1,Andhra Pradesh,76.96,74.88,40.42,B.Tech in Electronics,Engineering,On-Time,No,2,48.88,6.040136390386291,0,2021
11381,19,Tier 3,Delhi,91.21,92.98,93.77,B.Com,Commerce,On-Time,Yes,0,56.99,8.937629542165599,1,2022
11382,18,Tier 2,Uttar Pradesh,70.29,66.43,91.17,BBA,Management,Delayed,No,1,61.12,8.640155676598619,1,2024
11383,21,Tier 2,Telangana,56.23,60.85,42.7,B.Tech in Mechanical,Engineering,Delayed,No,4,54.52,6.317345491980007,0,2022
11384,21,Tier 3,Maharashtra,97.83,90.7,47.72,B.Tech in Electronics,Engineering,On-Time,Yes,4,55.72,6.649557738668023,1,2023
11385,20,Tier 1,Andhra Pradesh,94.96,93.38,57.1,B.Tech in Mechanical,Engineering,On-Time,No,3,65.08,7.74803153945735,0,2024
11386,20,Tier 1,Rajasthan,55.16,50.0,62.28,B.Sc in Physics,Science,Defaulted,Yes,3,55.45,7.320449725530917,1,2023
11387,20,Tier 1,Gujarat,73.35,67.73,52.71,B.Tech in Mechanical,Engineering,On-Time,No,1,51.57,7.138412332822988,0,2023
